id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4217758,10618980,15.0,157.0,2019-05-07,2.73,1,98
4274462,22189723,298.0,37.0,2019-02-01,0.73,2,49
5406167,22189723,303.0,49.0,2019-02-06,0.95,2,49
4279260,22216726,24.0,77.0,2019-09-06,1.5,1,150
4403928,2558779,304.0,45.0,2019-02-01,0.88,2,56
5811500,2558779,321.0,47.0,2019-02-01,0.93,2,54
4481427,1816417,271.0,44.0,2019-01-07,0.81,1,95
5395679,27969560,261.0,132.0,2019-02-01,2.54,1,65
5509980,6145618,0.0,97.0,2019-02-01,1.85,1,135
6169335,32007353,171.0,65.0,2019-03-07,1.32,1,150
6360639,3320288,317.0,52.0,2019-08-06,1.78,1,75
7593556,34312106,321.0,108.0,2019-02-01,2.28,1,125
11421994,51276298,337.0,153.0,2019-02-01,3.77,1,118
12145875,22117154,1.0,48.0,2019-07-07,1.24,1,40
12168087,65361160,55.0,29.0,2019-05-07,0.83,1,175
12173205,59928816,245.0,177.0,2019-05-07,4.48,2,80
12210448,59928816,268.0,162.0,2019-02-01,4.12,2,120
12400242,67045498,77.0,38.0,2019-02-01,1.75,1,215
12885472,2629017,64.0,54.0,2019-05-07,1.99,1,75
13027365,48804458,49.0,133.0,2019-02-01,3.5,2,87
15423731,48804458,48.0,96.0,2019-02-01,2.96,2,94
13293325,75020731,18.0,35.0,2019-01-07,1.29,1,45
14169399,84985477,14.0,209.0,2019-02-01,5.87,1,75
14301857,47901176,345.0,73.0,2019-06-07,2.11,1,135
14551508,89852528,0.0,38.0,2018-01-12,1.11,1,45
14883818,93335548,65.0,111.0,2019-02-01,3.21,1,50
16298763,106634512,47.0,101.0,2019-02-01,3.65,2,60
16368793,106634512,50.0,63.0,2019-02-01,4.42,2,60
19848536,71540842,111.0,50.0,2019-02-01,2.09,2,48
16422375,71540842,72.0,90.0,2019-08-06,2.93,2,75
17141413,55468876,75.0,109.0,2019-02-01,3.97,1,90
17463419,33116792,13.0,75.0,2019-01-07,2.7,1,31
17774810,29546670,5.0,41.0,2019-03-07,2.18,1,55
18121314,1460313,100.0,71.0,2019-02-01,2.81,2,56
30343546,1460313,35.0,14.0,2019-01-07,2.2,2,56
18314930,5641114,0.0,29.0,2019-02-01,1.11,1,50
21104699,333897,341.0,50.0,2019-01-06,2.34,2,50
19227560,333897,174.0,48.0,2019-01-07,1.96,2,100
20127311,10112706,24.0,59.0,2019-02-01,3.09,1,49
20170372,143554049,291.0,60.0,2019-02-01,2.66,1,78
21010072,151189049,0.0,62.0,2019-02-01,2.91,1,32
21213095,153251827,75.0,37.0,2019-02-07,2.58,1,55
21257726,2082420,325.0,36.0,2019-02-07,1.78,1,135
21282152,25414207,119.0,76.0,2019-02-01,3.63,2,43
24288869,25414207,162.0,59.0,2019-02-01,3.99,2,75
21311781,154220885,178.0,90.0,2019-01-07,4.31,2,50
21325362,154220885,171.0,72.0,2019-01-07,3.52,2,55
21513143,70035028,231.0,39.0,2019-02-01,1.91,1,48
21524671,1196023,230.0,54.0,2019-02-01,2.82,1,140
21850427,6186498,34.0,81.0,2019-05-07,4.1,1,60
22274932,6924461,68.0,39.0,2019-02-01,2.08,1,80
23207975,47070613,84.0,44.0,2019-02-01,2.57,1,60
23486966,42078872,5.0,42.0,2019-02-01,2.57,1,89
24200751,47424665,108.0,42.0,2019-02-01,3.44,2,280
26876289,47424665,104.0,40.0,2019-02-01,3.53,2,280
24754245,38874050,141.0,39.0,2019-02-01,2.71,3,42
24634657,38874050,159.0,47.0,2019-02-01,3.29,3,45
24247367,38874050,150.0,43.0,2019-06-06,3.15,3,50
24620408,186059643,363.0,38.0,2019-02-01,2.73,1,200
34419439,189421403,59.0,2.0,2019-10-06,1.0,3,155
25545177,189421403,90.0,9.0,2019-02-01,0.68,3,100
25055293,189421403,95.0,47.0,2019-07-07,3.47,3,105
25396809,30978136,284.0,57.0,2019-02-01,4.31,1,90
27812131,210014579,171.0,48.0,2019-02-01,4.5,1,61
27988211,138203985,0.0,94.0,2019-07-07,8.84,1,195
32088075,14234166,67.0,15.0,2019-02-01,2.98,2,59
28411657,14234166,74.0,39.0,2019-02-01,3.95,2,70
31382465,59808986,121.0,42.0,2019-06-07,7.12,3,100
27366228,59808986,223.0,57.0,2019-10-06,5.06,3,110
29632401,59808986,290.0,20.0,2019-02-01,2.41,3,110
8365647,10024006,0.0,202.0,2019-02-01,4.35,1,65
12000603,64170911,267.0,79.0,2019-02-01,1.99,1,150
1739847,8989844,249.0,53.0,2019-02-01,0.82,1,45
21369232,12446529,184.0,25.0,2019-07-05,1.32,2,49
2435198,12446529,156.0,32.0,2019-07-04,0.51,2,50
8402207,44260966,108.0,98.0,2019-02-01,2.12,3,28
29037141,44260966,188.0,11.0,2019-02-01,1.29,3,38
28464767,44260966,109.0,23.0,2019-10-06,2.54,3,42
16771876,87795401,131.0,105.0,2019-11-06,3.61,1,60
28613110,215951448,326.0,54.0,2019-04-07,5.61,1,87
3967160,20555401,263.0,139.0,2019-02-01,2.42,1,180
16883129,26178075,73.0,103.0,2019-05-07,3.52,1,75
18305741,72603148,362.0,13.0,2019-02-01,0.48,3,55
18240743,72603148,351.0,56.0,2019-07-07,2.09,3,65
18414310,72603148,356.0,37.0,2019-02-01,1.41,3,65
18606237,128338539,89.0,37.0,2019-05-07,1.56,4,43
19691525,128338539,78.0,11.0,2019-02-01,0.65,4,34
18669496,128338539,73.0,25.0,2019-06-07,1.03,4,50
22511108,128338539,178.0,25.0,2019-02-01,1.47,4,95
152520,733894,236.0,53.0,2019-02-01,0.55,3,42
161366,733894,246.0,41.0,2019-01-06,0.43,3,42
165824,733894,161.0,31.0,2019-01-05,0.32,3,33
193393,938056,65.0,160.0,2019-02-01,1.68,1,75
209310,1031148,287.0,258.0,2019-02-01,2.9,1,50
34208055,1346437,35.0,0.0,2019-02-01,0.72,2,50
256078,1346437,40.0,81.0,2019-02-01,0.98,2,80
263776,1384111,0.0,95.0,2019-02-01,1.02,2,73
19700585,1384111,0.0,8.0,2018-01-01,0.35,2,150
816637,1099716,0.0,108.0,2019-02-01,1.35,1,85
16859099,3158364,266.0,47.0,2019-01-07,1.61,4,32
1107976,3158364,250.0,59.0,2019-05-07,1.76,4,35
32088018,3158364,297.0,5.0,2019-02-01,1.26,4,40
1903198,3158364,250.0,70.0,2019-02-01,2.23,4,45
1742471,2127723,20.0,40.0,2019-02-01,0.6,1,140
2867115,14655604,118.0,55.0,2019-02-06,2.64,1,60
3415455,4345336,113.0,33.0,2019-02-01,0.92,1,48
3630304,18297103,253.0,57.0,2019-08-06,0.97,1,80
3677769,18681479,348.0,111.0,2019-02-01,1.89,1,75
3710685,15789646,319.0,70.0,2019-01-07,1.21,2,100
11973701,15789646,338.0,7.0,2019-04-01,0.18,2,150
4118907,21367938,142.0,30.0,2019-02-01,0.52,1,120
30714312,191324,2.0,4.0,2019-11-06,2.55,2,60
4195677,191324,102.0,76.0,2019-02-01,1.31,2,80
6130145,29871437,285.0,113.0,2019-01-07,2.23,1,78
6378298,33163646,0.0,72.0,2019-02-01,1.46,1,100
7597750,26388084,364.0,28.0,2019-02-01,0.59,2,59
7472710,26388084,1.0,42.0,2019-03-07,0.89,2,80
7760545,40812784,178.0,29.0,2019-02-01,0.62,1,120
8313551,5268758,234.0,172.0,2019-06-07,4.48,1,125
9261392,7174662,14.0,132.0,2019-01-06,3.23,1,88
10043942,51556615,307.0,66.0,2019-02-01,1.54,1,155
10253315,27431753,0.0,188.0,2019-04-07,4.49,1,204
11186765,58234433,250.0,52.0,2019-02-01,1.27,8,129
25943177,58234433,275.0,10.0,2019-02-01,1.02,8,129
28209194,58234433,240.0,14.0,2019-02-01,1.47,8,261
28461528,58234433,267.0,15.0,2019-02-01,1.71,8,260
25781295,58234433,282.0,12.0,2019-02-01,0.93,8,89
25781535,58234433,297.0,18.0,2019-02-01,1.38,8,89
11620821,58234433,346.0,36.0,2019-02-01,0.99,8,90
28417682,58234433,319.0,11.0,2019-03-06,1.1,8,90
11767644,62634797,138.0,102.0,2019-08-01,2.9,1,95
12622845,14498263,101.0,105.0,2019-02-01,2.72,1,60
12681206,68909853,364.0,53.0,2019-09-06,1.37,1,80
32270656,9427289,23.0,15.0,2019-01-07,4.5,2,95
13042637,9427289,229.0,149.0,2019-01-07,4.21,2,170
13137538,206337,286.0,40.0,2019-02-01,1.06,1,71
13490175,77300379,74.0,37.0,2019-02-01,1.0,1,110
13829927,79648088,218.0,78.0,2019-02-01,2.21,1,50
14394217,88450280,252.0,111.0,2019-02-01,3.19,1,130
14654573,37328457,214.0,122.0,2019-02-01,3.53,1,125
14854013,20616761,329.0,51.0,2019-09-06,1.48,1,150
14935001,59839625,13.0,48.0,2019-02-01,1.42,1,105
15043788,84607966,308.0,134.0,2019-01-07,3.93,3,45
15043817,84607966,323.0,143.0,2019-02-01,4.25,3,50
15043534,84607966,322.0,168.0,2019-01-07,4.93,3,55
15048516,16323240,0.0,29.0,2019-02-01,0.93,2,54
20883446,16323240,0.0,2.0,2019-02-01,0.09,2,47
15339227,97794621,76.0,76.0,2019-07-07,2.28,1,70
15483201,75458625,356.0,36.0,2019-02-01,1.18,4,108
15483662,75458625,29.0,6.0,2019-02-01,0.36,4,108
15482966,75458625,365.0,9.0,2019-09-06,0.49,4,72
20886432,75458625,365.0,20.0,2019-01-07,0.91,4,78
15783413,44498923,3.0,143.0,2019-02-01,4.43,1,115
20192860,103488282,123.0,106.0,2019-12-06,4.54,5,98
20205846,103488282,88.0,74.0,2019-02-01,3.19,5,78
15956162,103488282,0.0,122.0,2019-02-01,3.78,5,75
24432069,103488282,262.0,34.0,2019-02-01,2.49,5,80
20253164,103488282,76.0,115.0,2019-02-01,4.94,5,85
27678634,105828180,81.0,57.0,2019-02-01,5.52,3,43
29459888,105828180,0.0,0.0,2019-02-01,0.72,3,85
16202962,105828180,135.0,78.0,2019-02-01,2.55,3,120
16613394,109653516,65.0,91.0,2019-02-01,3.08,1,100
23172490,117108525,116.0,78.0,2019-02-01,4.62,2,44
17339688,117108525,129.0,72.0,2019-02-01,2.98,2,50
18062797,85316652,0.0,36.0,2018-11-09,1.37,1,95
18526162,75360607,57.0,91.0,2019-02-01,3.48,2,199
20171625,75360607,61.0,63.0,2019-01-06,2.81,2,199
20155838,131035061,90.0,105.0,2019-02-01,4.49,2,60
20204527,131035061,75.0,91.0,2019-02-01,3.92,2,70
22566828,58403098,304.0,39.0,2019-02-01,2.2,3,35
20267865,58403098,97.0,58.0,2019-02-01,2.53,3,45
20194791,58403098,98.0,72.0,2019-02-01,3.14,3,65
20639311,34379227,42.0,40.0,2019-02-07,1.76,1,140
21703746,839657,306.0,35.0,2019-10-06,1.8,1,70
21769940,13015084,2.0,35.0,2019-02-01,1.78,1,100
22389035,25944182,51.0,50.0,2019-05-07,2.84,2,68
22389296,25944182,76.0,53.0,2019-01-07,3.15,2,76
22636145,157979999,301.0,76.0,2019-02-01,4.43,1,60
23026309,16928139,36.0,51.0,2019-01-07,3.17,1,50
23329993,172837223,140.0,51.0,2019-02-01,3.02,3,30
23343836,172837223,140.0,36.0,2019-01-07,2.29,3,30
23344008,172837223,145.0,41.0,2019-02-01,2.48,3,30
24515198,185189643,84.0,79.0,2019-03-07,5.44,1,75
24777535,170085232,0.0,74.0,2019-04-01,5.15,1,50
25264902,5024128,319.0,31.0,2019-02-01,2.4,1,70
33664163,199833548,361.0,10.0,2019-11-06,4.05,9,30
33639979,199833548,360.0,6.0,2019-02-01,2.12,9,40
27139915,199833548,343.0,20.0,2019-09-06,1.88,9,40
33746075,199833548,357.0,10.0,2019-09-06,3.37,9,50
33658646,199833548,342.0,11.0,2019-02-01,3.79,9,50
33555650,199833548,358.0,13.0,2019-02-01,4.53,9,50
26758154,199833548,336.0,25.0,2019-02-01,2.23,9,60
26574893,199833548,339.0,50.0,2019-02-01,4.25,9,70
26757594,199833548,309.0,27.0,2019-05-06,2.4,9,80
27507663,207396117,157.0,30.0,2019-04-03,2.78,1,30
28001559,131379802,169.0,31.0,2019-02-01,3.31,1,115
36304897,214095681,22.0,0.0,2019-02-01,0.72,2,74
28355651,214095681,6.0,64.0,2019-01-07,6.34,2,65
29422942,221635816,99.0,55.0,2019-03-07,6.45,1,185
31207065,222886357,0.0,7.0,2019-02-01,1.11,2,33
31022359,222886357,0.0,37.0,2019-07-07,5.84,2,35
26136978,196468460,247.0,68.0,2019-04-07,5.37,1,85
31932152,57885474,356.0,14.0,2019-07-07,2.96,2,289
11138823,57885474,319.0,199.0,2019-02-01,5.0,2,90
12564287,11761831,2.0,68.0,2019-02-01,1.78,1,99
13864705,81953225,0.0,63.0,2019-02-01,1.78,1,52
18721209,130185165,360.0,39.0,2019-01-07,1.57,1,60
19359445,135680128,77.0,34.0,2019-02-01,1.42,1,120
27921952,210916369,0.0,40.0,2019-02-01,3.77,1,50
29858182,216456504,363.0,26.0,2019-01-07,3.21,3,49
28692232,216456504,363.0,52.0,2019-02-01,5.4,3,65
29858941,216456504,363.0,11.0,2019-02-01,1.45,3,130
1767037,9284163,50.0,386.0,2019-02-01,5.53,3,29
6776698,9284163,346.0,262.0,2019-02-01,5.28,3,39
6775943,9284163,311.0,85.0,2019-02-01,2.4,3,65
2939670,15009272,189.0,89.0,2019-03-01,1.44,2,53
2942129,15009272,291.0,136.0,2019-09-06,2.21,2,40
10231294,52577963,212.0,34.0,2019-10-06,0.85,6,45
15031599,52577963,238.0,15.0,2019-02-01,0.44,6,45
14487072,52577963,216.0,23.0,2019-05-05,0.66,6,45
31763495,52577963,319.0,7.0,2019-11-06,1.62,6,99
33431994,52577963,121.0,0.0,2019-02-01,0.72,6,150
34665010,52577963,338.0,2.0,2019-02-01,1.2,6,199
13156842,62843071,192.0,170.0,2019-06-06,4.49,4,38
13042752,62843071,278.0,235.0,2019-02-01,6.15,4,45
13394748,62843071,287.0,141.0,2019-03-07,3.77,4,45
20173308,62843071,248.0,86.0,2019-07-07,3.68,4,55
14141622,85375269,173.0,155.0,2019-01-07,4.34,1,71
14142298,46667080,52.0,74.0,2019-02-07,2.08,1,85
15192362,96335626,283.0,69.0,2019-02-01,2.08,1,43
15813342,100970583,266.0,22.0,2019-01-07,0.68,2,45
15647980,100970583,215.0,82.0,2019-11-06,2.52,2,50
33605327,59156312,358.0,8.0,2019-02-01,3.04,9,39
18040970,59156312,332.0,48.0,2019-08-06,1.8,9,69
24430382,59156312,348.0,31.0,2019-02-01,2.16,9,69
19245930,59156312,357.0,21.0,2019-02-01,0.85,9,69
24479063,59156312,359.0,28.0,2019-02-01,1.95,9,69
24508874,59156312,355.0,29.0,2019-02-01,2.0,9,89
24526035,59156312,343.0,24.0,2019-10-06,1.64,9,99
23104347,21784559,106.0,64.0,2019-03-07,3.71,1,90
23129639,161349813,113.0,57.0,2019-02-01,3.73,2,106
22246864,161349813,0.0,14.0,2019-02-01,0.83,2,35
23310309,173290675,348.0,45.0,2019-08-06,2.66,3,34
26076877,173290675,330.0,16.0,2019-02-01,1.24,3,40
26754694,173290675,50.0,8.0,2019-10-05,0.81,3,45
27523125,40511430,108.0,53.0,2019-01-07,5.28,1,70
15191179,38790056,36.0,38.0,2019-02-01,1.12,1,85
17731891,120725189,334.0,46.0,2019-02-07,1.68,1,180
20942129,147196210,324.0,45.0,2019-02-01,2.05,1,69
21772083,26744799,306.0,39.0,2019-01-07,2.37,1,99
22164005,116881616,32.0,29.0,2019-02-01,1.53,2,33
17318207,116881616,17.0,17.0,2019-07-06,0.65,2,45
23273907,173249074,316.0,36.0,2019-02-01,2.19,2,50
23301706,173249074,311.0,24.0,2019-02-01,1.69,2,50
18872858,57165692,119.0,69.0,2019-06-07,2.68,2,75
11020169,57165692,144.0,206.0,2019-01-07,4.98,2,95
4093399,310670,365.0,41.0,2019-01-01,0.74,13,68
27526997,310670,359.0,0.0,2019-02-01,0.72,13,475
31670237,310670,364.0,0.0,2019-02-01,0.72,13,68
14994076,310670,358.0,2.0,2019-02-01,0.18,13,299
7791635,310670,320.0,5.0,2017-11-07,0.12,13,62
4963237,310670,348.0,11.0,2019-02-01,0.29,13,155
7791636,310670,318.0,1.0,2019-02-01,0.37,13,45
1798500,310670,363.0,32.0,2019-01-01,0.46,13,75
4082062,310670,364.0,37.0,2019-02-01,0.73,13,75
31225319,310670,365.0,1.0,2019-02-01,0.37,13,75
63610,310670,365.0,38.0,2019-02-01,0.5,13,105
6421429,310670,364.0,6.0,2019-02-01,0.18,13,115
4963511,310670,357.0,15.0,2019-02-06,1.08,13,250
17358323,65232368,247.0,49.0,2019-02-01,1.7,1,99
23000751,170603631,240.0,29.0,2019-02-01,1.68,1,65
18274492,5949541,50.0,68.0,2019-02-01,2.55,1,80
24967000,175116422,333.0,11.0,2019-02-01,1.05,3,72
23465912,175116422,272.0,81.0,2019-04-07,5.09,3,60
34652720,175116422,318.0,0.0,2019-02-01,0.72,3,75
163836,32169,350.0,86.0,2019-08-06,0.89,3,46
15338,32169,320.0,138.0,2019-04-06,1.19,3,49
9782,32169,284.0,197.0,2019-02-01,1.65,3,55
14314,56246,234.0,328.0,2019-02-01,2.82,1,144
30031,129352,0.0,193.0,2019-02-01,1.86,1,50
59642,274782,12.0,69.0,2019-02-01,0.67,1,135
62925,306739,279.0,124.0,2019-02-01,1.22,3,285
211078,306739,1.0,228.0,2019-02-01,2.39,3,185
107630,306739,274.0,248.0,2019-02-01,2.53,3,175
71384,365153,188.0,50.0,2019-02-01,0.5,1,229
72265,340692,15.0,29.0,2019-02-01,0.36,1,59
77765,417504,79.0,36.0,2019-01-07,0.36,28,179
81739,417504,60.0,2.0,2011-12-05,0.02,28,249
253839,417504,60.0,3.0,2015-03-11,0.03,28,249
253846,417504,81.0,4.0,2015-04-12,0.05,28,179
253842,417504,60.0,6.0,2019-02-01,0.1,28,299
80700,417504,60.0,7.0,2019-02-01,0.07,28,349
254168,417504,60.0,7.0,2019-02-01,0.08,28,599
80684,417504,60.0,8.0,2019-02-01,0.09,28,349
253828,417504,58.0,8.0,2019-02-01,0.09,28,349
103311,417504,60.0,9.0,2019-02-01,0.09,28,599
84010,417504,81.0,13.0,2019-02-01,0.14,28,179
248865,417504,60.0,34.0,2019-02-01,0.37,28,199
253466,417504,60.0,33.0,2019-02-01,0.47,28,199
253475,417504,60.0,59.0,2019-02-01,0.66,28,199
253806,417504,60.0,43.0,2019-02-07,0.47,28,199
253811,417504,56.0,30.0,2019-03-07,0.32,28,199
253815,417504,84.0,39.0,2019-02-01,0.44,28,199
294227,417504,84.0,43.0,2019-02-01,0.49,28,199
294242,417504,84.0,75.0,2019-05-06,0.93,28,199
294259,417504,56.0,73.0,2019-02-01,0.84,28,199
294263,417504,62.0,89.0,2019-01-07,1.06,28,199
294490,417504,60.0,54.0,2019-10-06,0.61,28,199
727512,417504,47.0,50.0,2019-02-07,0.67,28,199
727547,417504,36.0,116.0,2019-02-01,1.56,28,199
253803,417504,60.0,23.0,2019-02-01,0.26,28,199
294280,417504,81.0,23.0,2019-02-01,0.26,28,199
253471,417504,84.0,24.0,2018-06-11,0.32,28,199
253800,417504,60.0,24.0,2019-02-01,0.26,28,199
131154,275563,139.0,175.0,2019-07-07,1.79,1,165
153405,737585,22.0,104.0,2019-02-01,1.09,1,125
173151,826459,287.0,241.0,2019-02-01,2.49,1,91
289995,1505217,121.0,46.0,2019-02-01,0.52,1,250
310220,1590548,364.0,65.0,2019-02-01,0.73,1,149
416557,2714164,258.0,39.0,2019-02-01,0.47,2,87
12955402,2714164,27.0,15.0,2019-02-01,0.55,2,50
559511,2750389,0.0,40.0,2019-02-01,0.54,1,120
602070,2640845,20.0,38.0,2019-06-05,0.45,1,128
710283,283215,19.0,51.0,2019-02-01,0.62,1,330
736187,3842134,1.0,35.0,2019-03-01,0.44,3,52
2659732,3842134,342.0,7.0,2019-02-01,0.18,3,52
16113842,3842134,342.0,7.0,2019-02-01,0.27,3,59
805218,4238591,278.0,36.0,2019-02-01,0.45,1,85
905425,4843750,281.0,152.0,2019-02-01,2.1,1,160
907966,4864306,249.0,30.0,2019-02-07,0.42,3,50
1121448,4864306,232.0,36.0,2019-02-01,0.51,3,50
1693524,4864306,282.0,13.0,2019-02-01,0.22,3,50
1018529,5606448,273.0,71.0,2019-02-01,0.94,1,249
1095106,6016424,71.0,54.0,2019-02-06,0.72,1,72
1145134,585273,0.0,179.0,2019-02-01,2.61,1,99
1151209,6309691,160.0,284.0,2019-02-01,3.8,2,139
23100931,6309691,0.0,2.0,2019-02-01,0.16,2,149
1167658,6394282,308.0,116.0,2019-09-06,1.57,1,55
1707823,9010955,49.0,69.0,2019-02-01,4.43,2,75
24520702,9010955,7.0,5.0,2019-12-05,0.37,2,200
2285440,11675390,113.0,106.0,2019-03-06,2.82,1,91
2385344,179296,364.0,74.0,2019-02-01,1.17,1,500
2424342,2841152,269.0,107.0,2019-02-01,1.64,1,109
2447634,12515888,213.0,7.0,2019-02-01,0.11,2,154
2447467,12515888,306.0,35.0,2019-02-01,0.55,2,75
4428854,1447684,173.0,75.0,2019-02-01,1.52,3,55
2922197,1447684,269.0,56.0,2019-07-05,1.06,3,65
277207,1447684,365.0,15.0,2019-08-06,0.25,3,75
3230053,4427756,0.0,45.0,2019-02-01,3.08,1,111
3394314,12057272,3.0,77.0,2019-02-01,1.3,1,120
3664714,5872286,12.0,34.0,2019-02-01,0.57,1,110
3869398,2718526,10.0,42.0,2019-02-01,0.72,1,75
3895930,20166817,35.0,45.0,2019-02-01,0.76,1,116
4047791,20987992,16.0,114.0,2019-07-07,1.94,1,185
4053517,3967335,12.0,31.0,2019-02-06,0.54,2,174
4053471,3967335,6.0,26.0,2019-02-01,0.45,2,65
4069681,20741012,30.0,102.0,2019-02-01,4.27,1,75
4103970,1637916,335.0,36.0,2019-02-01,2.69,1,100
4137979,7243674,71.0,204.0,2019-02-01,3.51,1,125
4216813,9904977,358.0,95.0,2019-02-01,1.65,1,200
4294546,13402436,0.0,43.0,2019-05-05,0.84,1,130
4947515,1556712,265.0,32.0,2019-04-06,0.6,1,190
5337757,117949,99.0,59.0,2019-08-06,1.12,1,49
5397157,27530449,246.0,199.0,2019-02-01,3.75,2,94
26085075,27530449,58.0,21.0,2019-03-06,1.73,2,106
5892693,29739883,1.0,248.0,2019-02-01,4.82,2,110
5735314,29739883,248.0,249.0,2019-04-07,4.84,2,135
6922505,12738054,272.0,6.0,2019-04-06,0.13,2,230
7460933,12738054,1.0,119.0,2019-02-01,2.57,2,95
7697504,40429192,328.0,96.0,2019-02-06,2.06,1,175
8409459,43108922,277.0,107.0,2019-02-01,2.38,2,150
8167884,43108922,235.0,129.0,2019-06-06,2.8,2,165
8223230,43361668,343.0,31.0,2019-02-01,0.67,1,98
8865499,986623,0.0,93.0,2019-02-01,2.1,1,129
9028493,24780521,76.0,116.0,2019-09-06,3.17,1,90
9391509,48712266,212.0,201.0,2019-02-01,4.7,2,165
18071374,48712266,198.0,72.0,2019-02-01,2.73,2,175
4932075,5037211,188.0,1.0,2019-02-01,0.02,2,118
9435931,5037211,6.0,77.0,2019-02-01,1.89,2,275
9574823,2699292,54.0,39.0,2019-02-01,0.94,1,195
9976264,51262617,284.0,101.0,2019-01-07,2.75,1,100
10034187,47554473,53.0,39.0,2019-06-05,0.91,13,137
10050536,47554473,53.0,36.0,2019-02-01,0.84,13,179
10052587,47554473,74.0,34.0,2019-02-01,0.79,13,189
10165313,47554473,74.0,3.0,2019-02-01,0.08,13,129
10057826,47554473,72.0,5.0,2019-02-01,0.12,13,205
10038693,47554473,74.0,7.0,2019-07-05,0.21,13,189
10085478,47554473,71.0,16.0,2019-02-01,0.37,13,129
10055925,47554473,0.0,21.0,2019-02-01,0.49,13,189
10035471,47554473,72.0,26.0,2019-02-01,0.61,13,189
10038170,47554473,72.0,1.0,2019-02-01,0.05,13,350
10155003,47554473,72.0,29.0,2019-02-01,0.7,13,99
10165181,47554473,72.0,32.0,2019-02-01,0.75,13,149
10038410,47554473,72.0,26.0,2019-02-01,0.61,13,199
10540910,53713798,72.0,33.0,2019-02-01,0.94,1,230
10542347,30423241,72.0,47.0,2019-02-01,1.3,2,44
7419040,30423241,72.0,6.0,2019-02-01,0.17,2,120
11378564,5120972,72.0,122.0,2019-02-01,3.63,1,176
11451660,2266717,72.0,43.0,2019-06-01,1.06,1,140
11737524,11544181,72.0,199.0,2019-02-01,5.07,1,89
11970778,15817123,72.0,152.0,2019-02-01,3.8,3,65
12005195,15817123,72.0,56.0,2019-02-01,1.58,3,65
23946148,15817123,183.0,56.0,2019-02-01,3.78,3,135
12649685,6389984,72.0,34.0,2017-09-06,0.97,1,195
13066577,10677584,72.0,87.0,2019-02-01,2.33,4,129
2092588,10677584,72.0,19.0,2019-02-01,0.32,4,51
9928644,10677584,72.0,5.0,2019-02-01,0.14,4,45
9955765,10677584,72.0,3.0,2019-02-01,0.1,4,49
13114237,4043259,72.0,131.0,2019-02-01,3.5,2,81
14176286,4043259,72.0,103.0,2019-07-07,2.94,2,67
13216246,6531491,72.0,55.0,2019-08-07,1.46,1,75
13495754,1439261,72.0,38.0,2019-02-01,1.08,1,65
13642019,14607718,72.0,58.0,2019-02-01,1.71,1,200
13667633,461413,72.0,68.0,2019-02-01,1.93,1,150
17900243,1481058,72.0,2.0,2018-01-01,0.07,2,290
13921462,1481058,72.0,30.0,2019-02-01,0.83,2,60
32314821,3703456,261.0,6.0,2019-02-01,1.29,2,55
14138706,3703456,72.0,39.0,2019-02-01,1.1,2,95
14164319,31277975,72.0,80.0,2019-02-01,2.23,1,250
14167380,44454496,72.0,57.0,2019-11-06,1.63,1,160
10411679,15235299,72.0,26.0,2019-02-01,0.81,2,55
14322182,15235299,72.0,52.0,2019-05-05,1.49,2,60
14348580,60852834,72.0,69.0,2018-06-05,1.96,2,56
14913197,60852834,72.0,154.0,2019-02-01,4.49,2,56
30404664,72512761,72.0,29.0,2019-02-01,4.07,3,44
30697032,72512761,72.0,2.0,2019-02-07,2.0,3,75
14372624,72512761,72.0,31.0,2019-02-01,4.72,3,89
14489610,4149263,72.0,31.0,2019-04-01,0.91,1,155
14628409,7978333,72.0,154.0,2019-02-01,4.5,1,150
14981522,94404356,72.0,39.0,2019-05-07,1.66,2,70
20758205,94404356,138.0,3.0,2018-01-01,0.14,2,250
15149187,6314010,72.0,51.0,2019-02-01,1.52,1,55
15154905,1103252,72.0,104.0,2019-02-01,3.2,1,130
15255254,8402190,72.0,38.0,2019-02-01,1.13,1,99
15663344,20691787,72.0,92.0,2019-02-01,2.85,1,60
15890547,19818873,72.0,86.0,2019-10-05,2.7,1,89
16238569,9442323,72.0,64.0,2019-02-01,2.15,1,250
16321223,106816918,72.0,37.0,2017-02-11,1.23,1,150
16323731,83717038,72.0,85.0,2019-02-01,2.73,3,45
17073231,83717038,72.0,62.0,2019-02-01,2.11,3,55
32675657,83717038,72.0,7.0,2019-02-01,1.89,3,95
16333607,32946808,72.0,37.0,2019-02-01,1.18,1,170
16423080,15231187,72.0,69.0,2019-02-01,2.25,1,89
16428954,19803201,72.0,32.0,2019-09-06,1.18,2,179
15987034,19803201,72.0,0.0,2019-02-01,0.72,2,150
24760489,2788934,72.0,30.0,2019-11-06,2.08,2,61
16936036,2788934,72.0,155.0,2019-02-01,5.2,2,59
17013623,114071959,72.0,64.0,2019-10-06,2.24,1,59
17269114,11612872,72.0,78.0,2019-07-06,2.68,3,53
17095296,11612872,72.0,111.0,2019-02-01,3.77,3,55
31490447,11612872,72.0,22.0,2019-08-06,3.84,3,80
17120582,9673465,72.0,48.0,2019-02-01,1.69,1,300
17153913,2800064,72.0,61.0,2019-02-01,2.26,1,208
17189484,21376087,72.0,176.0,2019-02-01,6.02,1,100
